date_utc,exchange,txid,source,event_type,base_ccy,quote_ccy,side,qty_base,qty_quote,price_quote_per_base,fee,fee_ccy,eur_amount,eur_fee,notes,date,quote_ccy_raw,fee_ccy_raw,quote_ccy_rate,fee_ccy_rate,eur_per_quote,eur_per_fee,base_ccy_raw,base_ccy_rate,eur_per_base
2024-12-21 20:41:00+00:00,binance,7f839404c5b8833b,trades,trade,MOV,EUSDT,buy,53.0,-51.6379,0.9743,0.1166,MOVE,-49.6996150349132,0.01382509886395354,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:41:00+00:00,binance,baf21f00b4c63fd8,trades,trade,MOV,EUSDT,buy,34.0,-33.126200000000004,0.9743,0.0748,MOVE,-31.882771909189604,0.008868931346687177,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:41:00+00:00,binance,8173c8a68fd04327,trades,trade,MOV,EUSDT,buy,33.7,-32.854130000000005,0.9749,0.07414,MOVE,-31.620914353740044,0.008790676070098761,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:41:00+00:00,binance,c353cde5eb6e9c9c,trades,trade,MOV,EUSDT,buy,71.2,-69.46984,0.9757,0.15664,MOVE,-66.86221369453473,0.018572585643650795,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:41:00+00:00,binance,42ccc34c219e63bc,trades,trade,MOV,EUSDT,buy,63.1,-61.53512,0.9752,0.13882,MOVE,-59.225332074448964,0.016459693175763554,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:40:00+00:00,binance,7cfdf733b8eaa2a4,trades,trade,MOV,EUSDT,buy,53.7,-52.233990000000006,0.9727,0.11814,MOVE,-50.27333014583293,0.014007694509326511,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:40:00+00:00,binance,c350275da39efd60,trades,trade,MOV,EUSDT,buy,63.6,-61.89552,0.9732,0.13992,MOVE,-59.57220406689216,0.01659011863674425,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:40:00+00:00,binance,77f952ebea3285f0,trades,trade,MOV,EUSDT,buy,81.4,-79.21034,0.9731,0.17908,MOVE,-76.23709339040873,0.021233265047656946,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:40:00+00:00,binance,b358bbc2e2fcf50e,trades,trade,MOV,EUSDT,buy,62.9,-61.24573,0.9737,0.13838,MOVE,-58.946804644112845,0.016407522991371278,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:40:00+00:00,binance,5d293c6cb56541fe,trades,trade,MOV,EUSDT,buy,65.8,-64.08919999999999,0.974,0.14476,MOVE,-61.683541892593595,0.0171639906650593,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:40:00+00:00,binance,647c0d6a70fc7ded,trades,trade,MOV,EUSDT,buy,83.2,-81.07008,0.9744,0.18304,MOVE,-78.02702601867264,0.021702796707187444,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:40:00+00:00,binance,f053de381a6d5a4f,trades,trade,MOV,EUSDT,buy,55.2,-53.78136000000001,0.9743,0.12144,MOVE,-51.762617923154885,0.014398970892268593,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:40:00+00:00,binance,db9f0c179b9840fd,trades,trade,MOV,EUSDT,buy,58.2,-56.768280000000004,0.9754,0.12804,MOVE,-54.63742061923825,0.015181523658152753,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:40:00+00:00,binance,ab1de2e9976b4c6c,trades,trade,MOV,EUSDT,buy,83.5,-81.37910000000001,0.9746,0.1837,MOVE,-78.32444661552282,0.021781051983775862,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:40:00+00:00,binance,0a5a1de055cba969,trades,trade,MOV,EUSDT,buy,41.7,-40.66584,0.9752,0.09174,MOVE,-39.13940328850273,0.010877483445789862,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:39:00+00:00,binance,0a2ebe789035264e,trades,trade,MOV,EUSDT,buy,4.5,-4.38885,0.9753,0.0099,MOVE,-4.2241097226257995,0.001173829148826244,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:39:00+00:00,binance,e9c635879be1767c,trades,trade,MOV,EUSDT,buy,17.1,-16.67763,0.9753,0.03762,MOVE,-16.05161694597804,0.004460550765539727,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:39:00+00:00,binance,32cf34032c4ff801,trades,trade,MOV,EUSDT,buy,22.7,-22.13931,0.9753,0.04994,MOVE,-21.30828682302348,0.005921315928523498,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:39:00+00:00,binance,7fc28b56f5c149ec,trades,trade,MOV,EUSDT,buy,17.9,-17.457869999999996,0.9753,0.03938,MOVE,-16.802569785555956,0.004669231503108837,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:39:00+00:00,binance,45fdec229934fcf6,trades,trade,MOV,EUSDT,buy,8.1,-7.899119999999999,0.9752,0.01782,MOVE,-7.602617904960959,0.0021128924678872393,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:39:00+00:00,binance,db3f04b55540e592,trades,trade,MOV,EUSDT,buy,20.1,-19.60353,0.9753,0.04422,MOVE,-18.86769009439524,0.00524310353142389,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:39:00+00:00,binance,ad0689f5928ef5ec,trades,trade,MOV,EUSDT,buy,39.6,-38.625840000000004,0.9754,0.08712,MOVE,-37.17597691618273,0.010329696509670947,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:39:00+00:00,binance,b1d3cedfe5a7009c,trades,trade,MOV,EUSDT,buy,49.0,-47.7848,0.9752,0.1078,MOVE,-45.9911453509984,0.01278169517610799,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:39:00+00:00,binance,ff08756921c7a22e,trades,trade,MOV,EUSDT,buy,25.3,-24.692800000000002,0.976,0.05566,MOVE,-23.765928787462403,0.006599528325623105,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:39:00+00:00,binance,5f64b23d95bbe22a,trades,trade,MOV,EUSDT,buy,55.1,-53.766580000000005,0.9758,0.12122,MOVE,-51.74839270659464,0.014372885800072453,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:39:00+00:00,binance,e73dae82012a6d36,trades,trade,MOV,EUSDT,buy,48.5,-47.336,0.976,0.1067,MOVE,-45.559191549088,0.012651269715127297,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:39:00+00:00,binance,90b5d2df41f98920,trades,trade,MOV,EUSDT,buy,69.1,-67.46233,0.9763,0.15202,MOVE,-64.93005777458563,0.01802479870753188,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:39:00+00:00,binance,158cc21bd9af604c,trades,trade,MOV,EUSDT,buy,38.6,-37.68518,0.9763,0.08492,MOVE,-36.27062561648344,0.01006884558770956,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:39:00+00:00,binance,fa885a2a6f3c6aab,trades,trade,MOV,EUSDT,buy,35.2,-34.372800000000005,0.9765,0.07744,MOVE,-33.082579416902405,0.009181952453040841,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:39:00+00:00,binance,dc6bdf9e5fc5633a,trades,trade,MOV,EUSDT,buy,55.4,-54.09256,0.9764,0.12188,MOVE,-52.06213669132448,0.014451141076660871,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:39:00+00:00,binance,42f75f54fdc8c50c,trades,trade,MOV,EUSDT,buy,42.3,-41.305949999999996,0.9765,0.09306,MOVE,-39.7554860606526,0.011033993998966695,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:39:00+00:00,binance,3527952e8edb6ef8,trades,trade,MOV,EUSDT,buy,8.3,-8.105780000000001,0.9766,0.01826,MOVE,-7.801520696188241,0.0021650626522795166,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:39:00+00:00,binance,677d6544594af88d,trades,trade,MOV,EUSDT,buy,27.0,-26.3682,0.9766,0.0594,MOVE,-25.378440818925604,0.0070429748929574645,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:39:00+00:00,binance,23b0368dc5caba49,trades,trade,MOV,EUSDT,buy,36.2,-35.363780000000006,0.9769,0.07964,MOVE,-34.03636190045225,0.00944280337500223,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:39:00+00:00,binance,8c1489559f4f16d1,trades,trade,MOV,EUSDT,buy,63.2,-61.78432,0.9776,0.13904,MOVE,-59.465178080322566,0.016485778267959692,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:39:00+00:00,binance,570dfb4685ecd849,trades,trade,MOV,EUSDT,buy,39.3,-38.478629999999995,0.9791,0.08646,MOVE,-37.03429260428604,0.01025144123308253,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:39:00+00:00,binance,e82630d08cdf0186,trades,trade,MOV,EUSDT,buy,81.9,-80.22105,0.9795,0.18018,MOVE,-77.2098652868634,0.02136369050863764,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:38:00+00:00,binance,bc1ea65d7be28324,trades,trade,MOV,EUSDT,buy,36.5,-35.697,0.978,0.0803,MOVE,-34.357074123876004,0.009521058651590645,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:38:00+00:00,binance,9b687467e63f6169,trades,trade,MOV,EUSDT,buy,40.9,-40.01656,0.9784,0.08998,MOVE,-38.51449472231648,0.010668802708220751,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:38:00+00:00,binance,f7b81a534bbc8568,trades,trade,MOV,EUSDT,buy,76.1,-74.46385,0.9785,0.16742,MOVE,-71.6687680757258,0.019850755161261596,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:38:00+00:00,binance,4fa68a3808b5b37f,trades,trade,MOV,EUSDT,buy,84.3,-82.49598,0.9786,0.18546,MOVE,-79.39940330508985,0.02198973272134497,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:38:00+00:00,binance,df6eb2fccca963fd,trades,trade,MOV,EUSDT,buy,37.2,-36.42252,0.9791,0.08184,MOVE,-35.05536093840816,0.009703654296963616,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:38:00+00:00,binance,9b5fa13e6a113801,trades,trade,MOV,EUSDT,buy,11.1,-10.86801,0.9791,0.02442,MOVE,-10.46006737678308,0.002895445233771402,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:38:00+00:00,binance,9a6096c1888b721e,trades,trade,MOV,EUSDT,buy,50.3,-49.329209999999996,0.9807,0.11066,MOVE,-47.477584235152676,0.013120801374657794,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:38:00+00:00,binance,119736de9c2fc540,trades,trade,MOV,EUSDT,buy,55.9,-54.82672,0.9808,0.12298,MOVE,-52.76873919402176,0.014581566537641566,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:38:00+00:00,binance,f973b01d323f96cb,trades,trade,MOV,EUSDT,buy,89.8,-88.01298,0.9801,0.19756,MOVE,-84.70931668552585,0.023424412792132605,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:38:00+00:00,binance,b34c867cfe094bbe,trades,trade,MOV,EUSDT,buy,22.1,-21.67568,0.9808,0.04862,MOVE,-20.86205968135744,0.005764805375346665,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:38:00+00:00,binance,54650216bcb16031,trades,trade,MOV,EUSDT,buy,54.6,-53.57898,0.9813,0.12012,MOVE,-51.56783447745384,0.01424246033909176,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:37:00+00:00,binance,aad92a3199c32f74,trades,trade,MOV,EUSDT,buy,67.8,-66.53892,0.9814,0.14916,MOVE,-64.04130897729937,0.017685692508982075,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:37:00+00:00,binance,40429ba3b3df72d6,trades,trade,MOV,EUSDT,buy,69.5,-68.2212,0.9816,0.1529,MOVE,-65.6604427604496,0.018129139076316435,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:37:00+00:00,binance,526dfb1bca1f0b2a,trades,trade,MOV,EUSDT,buy,61.0,-59.9264,0.9824,0.1342,MOVE,-57.676997136371206,0.01591190623964464,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:37:00+00:00,binance,b01fcf52a1b7443c,trades,trade,MOV,EUSDT,buy,30.7,-30.156609999999997,0.9823,0.06754,MOVE,-29.02464871263188,0.008008123304214599,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:37:00+00:00,binance,eee5625b5a4b2b68,trades,trade,MOV,EUSDT,buy,85.3,-83.73901,0.9817,0.18766,MOVE,-80.59577481665107,0.022250583643306357,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:37:00+00:00,binance,9cdd9400ce0a08c7,trades,trade,MOV,EUSDT,buy,40.9,-40.17198,0.9822,0.08998,MOVE,-38.66408086289784,0.010668802708220751,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:37:00+00:00,binance,2df6c82df9fe7584,trades,trade,MOV,EUSDT,buy,16.1,-15.81342,0.9822,0.03542,MOVE,-15.21984601204536,0.0041996998435783394,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:37:00+00:00,binance,9f6db67be3975f10,trades,trade,MOV,EUSDT,buy,56.2,-55.19402,0.9821,0.12364,MOVE,-53.12225218743016,0.01465982181422998,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:37:00+00:00,binance,38e1d33f780f2b01,trades,trade,MOV,EUSDT,buy,31.6,-31.03752,0.9822,0.06952,MOVE,-29.87249279382816,0.008242889133979846,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:37:00+00:00,binance,00b9d8db73f240f4,trades,trade,MOV,EUSDT,buy,45.3,-44.498189999999994,0.9823,0.09966,MOVE,-42.82790184632652,0.011816546764850855,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:37:00+00:00,binance,3927f498e6cadb63,trades,trade,MOV,EUSDT,buy,85.3,-83.82431,0.9827,0.18766,MOVE,-80.67787298800349,0.022250583643306357,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:37:00+00:00,binance,f538f16f0ca3450c,trades,trade,MOV,EUSDT,buy,47.6,-46.776520000000005,0.9827,0.10472,MOVE,-45.020712241840165,0.012416503885362046,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:37:00+00:00,binance,85a33ceb01f758a2,trades,trade,MOV,EUSDT,buy,43.0,-42.2647,0.9829,0.0946,MOVE,-40.6782483324476,0.011216589644339666,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:37:00+00:00,binance,7c374695a595c1a0,trades,trade,MOV,EUSDT,buy,35.0,-34.405,0.983,0.077,MOVE,-33.11357075474,0.009129782268648565,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:36:00+00:00,binance,d57cc96042b8eca5,trades,trade,MOV,EUSDT,buy,82.5,-81.081,0.9828,0.1815,MOVE,-78.03753612454801,0.021520201061814473,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:36:00+00:00,binance,4a39245072d0e832,trades,trade,MOV,EUSDT,buy,91.5,-89.95365,0.9831,0.2013,MOVE,-86.5771415178642,0.02386785935946696,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:36:00+00:00,binance,0b8e27f1fe6e5532,trades,trade,MOV,EUSDT,buy,90.1,-88.58631999999999,0.9832,0.19822,MOVE,-85.26113574253856,0.02350266806872102,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:36:00+00:00,binance,0f25dcd89d481c18,trades,trade,MOV,EUSDT,buy,44.0,-43.269600000000004,0.9834,0.0968,MOVE,-41.6454283135968,0.011477440566301051,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:36:00+00:00,binance,3faa0c58a4d852b8,trades,trade,MOV,EUSDT,buy,50.3,-49.530409999999996,0.9847,0.11066,MOVE,-47.671231973442275,0.013120801374657794,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:36:00+00:00,binance,bdf379406650a2e3,trades,trade,MOV,EUSDT,buy,60.3,-59.341229999999996,0.9841,0.13266,MOVE,-57.11379213132684,0.01572931059427167,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:36:00+00:00,binance,dca218cf2e12d1a8,trades,trade,MOV,EUSDT,buy,81.4,-80.08946,0.9839,0.17908,MOVE,-77.08321466120968,0.021233265047656946,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:36:00+00:00,binance,7e717b2b9ab17d65,trades,trade,MOV,EUSDT,buy,35.9,-35.318419999999996,0.9838,0.07898,MOVE,-33.99270453758536,0.009364548098413812,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:36:00+00:00,binance,0768cc385e4c81ab,trades,trade,MOV,EUSDT,buy,48.8,-47.99968,0.9836,0.10736,MOVE,-46.19795959554944,0.012729524991715712,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:36:00+00:00,binance,98008312b7da8c71,trades,trade,MOV,EUSDT,buy,33.3,-32.74722,0.9834,0.07326,MOVE,-31.51801733733576,0.008686335701314206,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:36:00+00:00,binance,ae2f3e66a45ff17f,trades,trade,MOV,EUSDT,buy,0.1,-0.09834000000000001,0.9834,0.00022,MOVE,-0.09464870071272001,2.6085092196138756e-05,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:36:00+00:00,binance,6e7436267c14aeb2,trades,trade,MOV,EUSDT,buy,232.6,-228.97144,0.9844,0.51172,MOVE,-220.37674696278754,0.06067392444821874,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:36:00+00:00,binance,dc4cdaf83b7e66d2,trades,trade,MOV,EUSDT,buy,58.6,-57.67998,0.9843,0.12892,MOVE,-55.514898964161844,0.015285864026937311,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:36:00+00:00,binance,fb96f9e6af327262,trades,trade,MOV,EUSDT,buy,35.6,-35.03752,0.9842,0.07832,MOVE,-33.72234842582816,0.009286292821825397,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:36:00+00:00,binance,ed3bfd28c75c6a7d,trades,trade,MOV,EUSDT,buy,49.1,-48.32913,0.9843,0.10802,MOVE,-46.515043330040044,0.01280778026830413,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:36:00+00:00,binance,0032d45c8265365a,trades,trade,MOV,EUSDT,buy,41.8,-41.156279999999995,0.9846,0.09196,MOVE,-39.611434087542236,0.010903568537986,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:36:00+00:00,binance,f916b1814f3a2a82,trades,trade,MOV,EUSDT,buy,59.6,-58.658319999999996,0.9842,0.13112,MOVE,-56.45651590391456,0.015546714948898697,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:36:00+00:00,binance,8b6ae6bb05b630e2,trades,trade,MOV,EUSDT,buy,88.3,-86.76358,0.9826,0.19426,MOVE,-83.50681427887065,0.02303313640919052,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:36:00+00:00,binance,3deeddd5ada41801,trades,trade,MOV,EUSDT,buy,61.4,-60.33778,0.9827,0.13508,MOVE,-58.07293553884424,0.016016246608429197,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:35:00+00:00,binance,6028d81ba8387859,trades,trade,MOV,EUSDT,buy,36.3,-35.70105,0.9835,0.07986,MOVE,-34.3609721027034,0.009468888467198368,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:35:00+00:00,binance,41bb789b5f04f7bc,trades,trade,MOV,EUSDT,buy,21.0,-20.657700000000002,0.9837,0.0462,MOVE,-19.882290672291603,0.005477869361189138,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:35:00+00:00,binance,8f026c5a1a8e64d4,trades,trade,MOV,EUSDT,buy,16.3,-16.03431,0.9837,0.03586,MOVE,-15.432444664683482,0.004251870027970618,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:35:00+00:00,binance,8f026c5a1a8e64d4,trades,trade,MOV,EUSDT,buy,16.3,-16.03431,0.9837,0.03586,MOVE,-15.432444664683482,0.004251870027970618,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:35:00+00:00,binance,8f026c5a1a8e64d4,trades,trade,MOV,EUSDT,buy,16.3,-16.03431,0.9837,0.03586,MOVE,-15.432444664683482,0.004251870027970618,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:35:00+00:00,binance,8f026c5a1a8e64d4,trades,trade,MOV,EUSDT,buy,16.3,-16.03431,0.9837,0.03586,MOVE,-15.432444664683482,0.004251870027970618,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:35:00+00:00,binance,c6994a7c75f7619b,trades,trade,MOV,EUSDT,buy,62.0,-60.8034,0.9807,0.1364,MOVE,-58.521077983687206,0.016172757161606027,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:35:00+00:00,binance,34f1be52b83ccb0d,trades,trade,MOV,EUSDT,buy,72.1,-70.74452,0.9812,0.15862,MOVE,-68.08904718878415,0.018807351473416042,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:35:00+00:00,binance,1213c9c9d84f2162,trades,trade,MOV,EUSDT,buy,73.4,-72.00540000000001,0.981,0.16148,MOVE,-69.3025986811032,0.019146457671965846,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:35:00+00:00,binance,7f0c126471a81cb9,trades,trade,MOV,EUSDT,buy,69.4,-68.10222,0.9813,0.15268,MOVE,-65.54592880467577,0.018103053984120297,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:34:00+00:00,binance,8819067c81f7ccc1,trades,trade,MOV,EUSDT,buy,49.3,-48.33372,0.9804,0.10846,MOVE,-46.51946103937776,0.012859950452696407,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:34:00+00:00,binance,b63d14f6143b03fa,trades,trade,MOV,EUSDT,buy,84.9,-83.22747,0.9803,0.18678,MOVE,-80.10343602915276,0.022146243274521804,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:34:00+00:00,binance,f06c649dcd5b8609,trades,trade,MOV,EUSDT,buy,75.9,-74.3061,0.979,0.16698,MOVE,-71.5169393942388,0.019798584976869316,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:34:00+00:00,binance,77f7fc42b4f2817a,trades,trade,MOV,EUSDT,buy,39.0,-38.196600000000004,0.9794,0.0858,MOVE,-36.762848908312804,0.010173185956494114,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:34:00+00:00,binance,60f9ed446a3cd8ae,trades,trade,MOV,EUSDT,buy,75.9,-74.31369000000001,0.9791,0.16698,MOVE,-71.52424449530054,0.019798584976869316,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:34:00+00:00,binance,547548eeedb044bb,trades,trade,MOV,EUSDT,buy,55.1,-53.95943,0.9793,0.12122,MOVE,-51.934003871252436,0.014372885800072453,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
2024-12-21 20:34:00+00:00,binance,204d1aa324a510b1,trades,trade,MOV,EUSDT,buy,33.0,-32.339999999999996,0.98,0.0726,MOVE,-31.126082784719998,0.008608080424725788,,2024-12-21,EUSDT,MOVE,USDT,MOVE,0.962463908,0.1185686008915398,,,
